APP_ID,CLASS_FILE_NAME,INVOCATION,ARGUMENTS LIST (FROM AST),NO. OF ARGUMENTS,COMPLEXITY_SCORE,ALGORITHM
com.tools.tv.remote.sharp-15,zzgpf.java,"Cipher.getInstance(str, provider)",{'identifier': 2},2,0.29225492,-
com.sunlit.technologies-1,EncryptionManager.java,"Cipher.getInstance(""RSA/ECB/PKCS1Padding"", ""AndroidOpenSSL"")",{'string_literal': 2},2,0.29225492,"""RSA/ECB/PKCS1Padding"""
com.ednamos.babymonitor-33,qy1.java,"Cipher.getInstance(str, provider)",{'identifier': 2},2,0.29225492,-
com.sofialocks.otellohost-93,AESKW.java,"Cipher.getInstance(""AESWrap"", provider)","{'identifier': 1, 'string_literal': 1}",2,0.29225492,"""AESWrap"""
com.pironex.portal-39,AccountManager.java,"Cipher.getInstance(""RSA/ECB/PKCS1Padding"", ""AndroidKeyStoreBCWorkaround"")",{'string_literal': 2},2,0.29225492,"""RSA/ECB/PKCS1Padding"""
com.xiaoyan.ui-793,BcFKSKeyStoreSpi.java,"Cipher.getInstance(""AES/CCM/NoPadding"", bouncyCastleProvider2)","{'identifier': 1, 'string_literal': 1}",2,0.29225492,"""AES/CCM/NoPadding"""
com.algorigo.newsmartchair-40,KeyProvider18.java,"Cipher.getInstance(""RSA/ECB/PKCS1Padding"", ""AndroidOpenSSL"")",{'string_literal': 2},2,0.29225492,"""RSA/ECB/PKCS1Padding"""
com.saluscontrols.it500v2-20108181,JDKKeyStore.java,"Cipher.getInstance(str, ""BC"")","{'identifier': 1, 'string_literal': 1}",2,0.29225492,-
com.ninefolders.hd3.work.beta-2409432,AESKW.java,"Cipher.getInstance(""AESWrap"", provider)","{'identifier': 1, 'string_literal': 1}",2,0.29225492,"""AESWrap"""
net.jwcom.www-18,BcFKSKeyStoreSpi.java,"Cipher.getInstance(""AES/CCM/NoPadding"", bouncyCastleProvider)","{'identifier': 1, 'string_literal': 1}",2,0.29225492,"""AES/CCM/NoPadding"""
smart.jasa.com-3,RSAUtil.java,"Cipher.getInstance(str, ""BC"")","{'identifier': 1, 'string_literal': 1}",2,0.29225492,"""RSA"" (512 KEY)"
com.bluefish.bloodpressure-18,zzgno.java,"Cipher.getInstance(str, provider)",{'identifier': 2},2,0.29225492,-
com.rygo.beam-51,C5240rc.java,"Cipher.getInstance(str, provider)",{'identifier': 2},2,0.29225492,-
com.igenix-4,EncryptionManager.java,"Cipher.getInstance(""AES/CBC/PKCS7Padding"", ""BC"")",{'string_literal': 2},2,0.29225492,"""AES/CBC/PKCS7Padding"""
com.zonith.sosafe-53878,JCASupport.java,"Cipher.getInstance(str2, provider)",{'identifier': 2},2,0.29225492,"""RSA/ECB/PKCS1Padding"""
io.nodle.cash-32900,BcFKSKeyStoreSpi.java,"Cipher.getInstance(""AES/CCM/NoPadding"", bouncyCastleProvider2)","{'identifier': 1, 'string_literal': 1}",2,0.29225492,"""AES/CCM/NoPadding"""
it.labfabrici.hub-235,zzkq.java,"Cipher.getInstance(str, provider)",{'identifier': 2},2,0.29225492,-
com.whizascoot.reactnative.app-57336,JCASupport.java,"Cipher.getInstance(""AES/GCM/NoPadding"", provider)","{'identifier': 1, 'string_literal': 1}",2,0.29225492,"""AES/GCM/NoPadding"""
no.sensio.android.smarthus-327,CryptoUtils.java,"Cipher.getInstance(str, str2)",{'identifier': 2},2,0.29225492,-
com.aiut.IMRACO-89,CryptoUtils.java,"Cipher.getInstance(transformation, provider)",{'identifier': 2},2,0.29225492,-
com.hub6.android.pro6-44,KeyProvider18.java,"Cipher.getInstance(CIPHER_RSA_MODE, CIPHER_PROVIDER_NAME_FOR_RSA)",{'identifier': 2},2,0.29225492,"""RSA/ECB/PKCS1Padding"""
net.team_shinkawa.simple_wifi_timer-115,cw1.java,"Cipher.getInstance(str, provider)",{'identifier': 2},2,0.29225492,-
be.niko.homecontrol-39005,JDKPKCS12KeyStore.java,"Cipher.getInstance(id, ""BC"")","{'identifier': 1, 'string_literal': 1}",2,0.29225492,-
com.aronlight.smart-4,EncryptionManager.java,"Cipher.getInstance(""RSA/ECB/PKCS1Padding"", ""AndroidOpenSSL"")",{'string_literal': 2},2,0.29225492,"""RSA/ECB/PKCS1Padding"""
com.iris.sensorybox.games.bubble-49,RSAUtil.java,"Cipher.getInstance(""RSA"", ""BC"")",{'string_literal': 2},2,0.29225492,"""RSA"""
com.trainerize.afterburnperformance-795000,CipherHelper.java,"Cipher.getInstance(str, provider)",{'identifier': 2},2,0.29225492,-
com.delta.lsbu.biczone-1697414401,DESedeTest.java,"Cipher.getInstance(""DESEDE/ECB/PKCS7Padding"", ""BC"")",{'string_literal': 2},2,0.29225492,"""DESEDE/ECB/PKCS7Padding"""
com.microsoft.surfaceaudio-47565460,JCASupport.java,"Cipher.getInstance(""AES/GCM/NoPadding"", provider)","{'identifier': 1, 'string_literal': 1}",2,0.29225492,"""AES/GCM/NoPadding"""
com.xatash.linquet-3277,AESKW.java,"Cipher.getInstance(""AESWrap"", provider)","{'identifier': 1, 'string_literal': 1}",2,0.29225492,"""AESWrap"""
com.climax.homeportal.gx_tw-122,zzjz.java,"Cipher.getInstance(str, provider)",{'identifier': 2},2,0.29225492,-
com.sjzn-2,EncryptionManager.java,"Cipher.getInstance(""RSA/ECB/PKCS1Padding"", ""AndroidOpenSSL"")",{'string_literal': 2},2,0.29225492,"""RSA/ECB/PKCS1Padding"""
au.com.verroo.android-234002,EngineWrapper.java,"Cipher.getInstance(algorithm, provider)",{'identifier': 2},2,0.29225492,-
com.comelit.bigapp-604000900,EngineWrapper.java,"Cipher.getInstance(algorithm, provider)",{'identifier': 2},2,0.29225492,-
com.potter.intelliview-21,CryptoUtils.java,"Cipher.getInstance(str, str2)",{'identifier': 2},2,0.29225492,-
com.lutron.mmw-8871,BcFKSKeyStoreSpi.java,"Cipher.getInstance(""AES/CCM/NoPadding"", bouncyCastleProvider)","{'identifier': 1, 'string_literal': 1}",2,0.29225492,"""AES/CCM/NoPadding"""
com.lumary.smart-30,BcFKSKeyStoreSpi.java,"Cipher.getInstance(""AES/CCM/NoPadding"", bouncyCastleProvider)","{'identifier': 1, 'string_literal': 1}",2,0.29225492,"""AES/CCM/NoPadding"""
com.trainerize.bodystrongonlinetrainer-795000,JCASupport.java,"Cipher.getInstance(""AES/GCM/NoPadding"", provider)","{'identifier': 1, 'string_literal': 1}",2,0.29225492,"""AES/GCM/NoPadding"""
com.iris.sensorybox.games.letters.arabic-50,ContentCryptoMaterial.java,"Cipher.getInstance(algorithm, provider)",{'identifier': 2},2,0.29225492,-
com.delta.lsbu.biczone-1697414401,RSATest.java,"Cipher.getInstance(""RSA/NONE/OAEPPadding"", ""BC"")",{'string_literal': 2},2,0.29225492,"""RSA/NONE/OAEPPadding"""
com.tmccompany.planethalo-2,xd1.java,"Cipher.getInstance(str, provider)",{'identifier': 2},2,0.29225492,-
com.maxwellforest.safedomeapp-13693,R2d2.java,"Cipher.getInstance(""RSA/ECB/PKCS1Padding"", ""AndroidOpenSSL"")",{'string_literal': 2},2,0.29225492,"""RSA/ECB/PKCS1Padding"""
com.marinacloud.proactivecare-560,EngineWrapper.java,"Cipher.getInstance(algorithm, provider)",{'identifier': 2},2,0.29225492,-
com.trainerize.trainwithnair-795001,JCASupport.java,"Cipher.getInstance(""AES/GCM/NoPadding"", provider)","{'identifier': 1, 'string_literal': 1}",2,0.29225492,"""AES/GCM/NoPadding"""
net.binarymode.android.irpluslan-322,KeyProvider18.java,"Cipher.getInstance(CIPHER_RSA_MODE, CIPHER_PROVIDER_NAME_FOR_RSA)",{'identifier': 2},2,0.29225492,"""RSA/ECB/PKCS1Padding"""
developersjeux.com.mysmartmirror-3,zzbon.java,"Cipher.getInstance(str, provider)",{'identifier': 2},2,0.29225492,-
com.admin.wifiextender-3,CipherHelper.java,"Cipher.getInstance(str, provider)",{'identifier': 2},2,0.29225492,-
com.saxx.saxxaudio-2019092017,S3CryptoModuleBase.java,"Cipher.getInstance(algorithm, provider)",{'identifier': 2},2,0.29225492,-
com.xiaoxun.xunoversea.mibrofit-10111,zzgpy.java,"Cipher.getInstance(str, provider)",{'identifier': 2},2,0.29225492,-
de.twokit.screen.mirroring.app-54,zzgdc.java,"Cipher.getInstance(str, provider)",{'identifier': 2},2,0.29225492,-
com.zoundindustries.marshallvoice-2023071415,ContentCryptoMaterial.java,"Cipher.getInstance(str, provider)",{'identifier': 2},2,0.29225492,-
com.wifiaudio.EarthQuake-2019082217,S3CryptoModuleBase.java,"Cipher.getInstance(algorithm, provider)",{'identifier': 2},2,0.29225492,-
life.axis-100,KeyProvider18.java,"Cipher.getInstance(CIPHER_RSA_MODE, CIPHER_PROVIDER_NAME_FOR_RSA)",{'identifier': 2},2,0.29225492,"""RSA/ECB/PKCS1Padding"""
com.trainerize.bodybyfinnfitness-795000,JCASupport.java,"Cipher.getInstance(""AES/CBC/PKCS5Padding"", provider)","{'identifier': 1, 'string_literal': 1}",2,0.29225492,"""AES/CBC/PKCS5Padding"""
org.gb.btlc200n.ble.lunasquare.cloud-35,JDKPKCS12KeyStore.java,"Cipher.getInstance(algorithm, bcProvider)",{'identifier': 2},2,0.29225492,-
com.weedle.tv_proscan_remotes-10004,KeyProvider18.java,"Cipher.getInstance(CIPHER_RSA_MODE, CIPHER_PROVIDER_NAME_FOR_RSA)",{'identifier': 2},2,0.29225492,"""RSA/ECB/PKCS1Padding"""
com.sifar.systemtrailcamera-117,JDKPKCS12KeyStore.java,"Cipher.getInstance(id, ""BC"")","{'identifier': 1, 'string_literal': 1}",2,0.29225492,-
com.gdo.smart-4,BcFKSKeyStoreSpi.java,"Cipher.getInstance(""AES/CCM/NoPadding"", bouncyCastleProvider)","{'identifier': 1, 'string_literal': 1}",2,0.29225492,"""AES/CCM/NoPadding"""
com.Digitalnet.UniversalTVRemote-14,zzekf.java,"Cipher.getInstance(str, provider)",{'identifier': 2},2,0.29225492,-
com.panasonic.technicsaudioconnect-83,KeyProvider18.java,"Cipher.getInstance(CIPHER_RSA_MODE, CIPHER_PROVIDER_NAME_FOR_RSA)",{'identifier': 2},2,0.29225492,"""RSA/ECB/PKCS1Padding"""
com.mediadownloadmanager.app-16,zzehv.java,"Cipher.getInstance(str, provider)",{'identifier': 2},2,0.29225492,-
com.tech.easy.etsmarthome-3,zzdky.java,"Cipher.getInstance(str, provider)",{'identifier': 2},2,0.29225492,-
com.hama.smart-33,BcFKSKeyStoreSpi.java,"Cipher.getInstance(""AES/CCM/NoPadding"", bouncyCastleProvider)","{'identifier': 1, 'string_literal': 1}",2,0.29225492,"""AES/CCM/NoPadding"""
com.august.bennu-231018827,C22770e.java,"Cipher.getInstance(""AES/CBC/PKCS5PADDING"", ""BC"")",{'string_literal': 2},2,0.29225492,"""AES/CBC/PKCS5PADDING"""
com.ubtedu.ukit-250075,ContentCryptoMaterial.java,"Cipher.getInstance(algorithm, provider)",{'identifier': 2},2,0.29225492,-
com.qihoo.smarthome-1163,BcFKSKeyStoreSpi.java,"Cipher.getInstance(""AES/CCM/NoPadding"", bouncyCastleProvider)","{'identifier': 1, 'string_literal': 1}",2,0.29225492,"""AES/CCM/NoPadding"""
com.labstyle.darioandroid-552,EngineWrapper.java,"Cipher.getInstance(algorithm, provider)",{'identifier': 2},2,0.29225492,-
com.yinzcam.wnba.lynx-2129607,CachedContentIndex.java,"Cipher.getInstance(""AES/CBC/PKCS5PADDING"", ""BC"")",{'string_literal': 2},2,0.29225492,"""AES/CBC/PKCS5PADDING"""
com.luxproducts.homecomfort.thermostat-97,CryptoUtils.java,"Cipher.getInstance(str, str2)",{'identifier': 2},2,0.29225492,-
com.businessboomers.posboomers-29,JDKPKCS12KeyStore.java,"Cipher.getInstance(id, provider)",{'identifier': 2},2,0.29225492,-
com.envure.smart-2,RSAUtil.java,"Cipher.getInstance(""RSA"", ""BC"")",{'string_literal': 2},2,0.29225492,"""RSA"""
com.amfam.hedge.android-3096,KeyProvider18.java,"Cipher.getInstance(CIPHER_RSA_MODE, CIPHER_PROVIDER_NAME_FOR_RSA)",{'identifier': 2},2,0.29225492,"""RSA/ECB/PKCS1Padding"""
adriandp.m365dashboard-297,BcFKSKeyStoreSpi.java,"Cipher.getInstance(""AES/CCM/NoPadding"", bouncyCastleProvider2)","{'identifier': 1, 'string_literal': 1}",2,0.29225492,"""AES/CCM/NoPadding"""
cc.blynk.appexport.autogen-9,SharedPreferencesC2533b.java,"Cipher.getInstance(""AES"", ""BC"")",{'string_literal': 2},2,0.29225492,"""AES"""
com.agri_info_design.AgriBusNavi-331,zzvd.java,"Cipher.getInstance(str, provider)",{'identifier': 2},2,0.29225492,-
com.admin.wifiextender-3,JCASupport.java,"Cipher.getInstance(""AES/GCM/NoPadding"", provider)","{'identifier': 1, 'string_literal': 1}",2,0.29225492,"""AES/GCM/NoPadding"""
com.AKIN-2,EncryptionManager.java,"Cipher.getInstance(""AES/CBC/PKCS7Padding"", ""BC"")",{'string_literal': 2},2,0.29225492,"""AES/CBC/PKCS7Padding"""
com.iosmart.app-33,EncryptionManager.java,"Cipher.getInstance(""AES/CBC/PKCS7Padding"", ""BC"")",{'string_literal': 2},2,0.29225492,"""AES/CBC/PKCS7Padding"""
com.m4m.scooter-25,AESGCM.java,"Cipher.getInstance(""AES/GCM/NoPadding"", provider)","{'identifier': 1, 'string_literal': 1}",2,0.29225492,"""AES/GCM/NoPadding"""
com.cast.aquarium-2,C3556XN.java,"Cipher.getInstance(str, provider)",{'identifier': 2},2,0.29225492,-
com.weedle.tv_dynex_remotes-10004,zzght.java,"Cipher.getInstance(str, provider)",{'identifier': 2},2,0.29225492,-
it.perryhome.timer-19,BcFKSKeyStoreSpi.java,"Cipher.getInstance(""AES/CCM/NoPadding"", bouncyCastleProvider2)","{'identifier': 1, 'string_literal': 1}",2,0.29225492,"""AES/CCM/NoPadding"""
com.rrm.candle-4,C1258lb.java,"Cipher.getInstance(str, provider)",{'identifier': 2},2,0.29225492,-
com.netatmo.thermostat-43070100,AESKW.java,"Cipher.getInstance(""AESWrap"", provider)","{'identifier': 1, 'string_literal': 1}",2,0.29225492,"""AESWrap"""
com.gilat.skymanage.app-17,CryptoUtils.java,"Cipher.getInstance(str, str2)",{'identifier': 2},2,0.29225492,-
com.meetviva.viva-6614,C3904c.java,"Cipher.getInstance(""AES/GCM/NoPadding"", provider)","{'identifier': 1, 'string_literal': 1}",2,0.29225492,"""AES/GCM/NoPadding"""
com.softstandk.ykats.ft_857remote.ad-2,zzehd.java,"Cipher.getInstance(str, provider)",{'identifier': 2},2,0.29225492,-
com.mm.android.DMSSHD-169,JDKKeyStore.java,"Cipher.getInstance(str, ""BC"")","{'identifier': 1, 'string_literal': 1}",2,0.29225492,-
com.sundirect.smart-7,RSAUtil.java,"Cipher.getInstance(str, ""BC"")","{'identifier': 1, 'string_literal': 1}",2,0.29225492,"""RSA"" (512 KEY)"
com.conaluxwifi.smart-23,BcFKSKeyStoreSpi.java,"Cipher.getInstance(""AES/CCM/NoPadding"", bouncyCastleProvider)","{'identifier': 1, 'string_literal': 1}",2,0.29225492,"""AES/CCM/NoPadding"""
com.bikefinder-200004,JCASupport.java,"Cipher.getInstance(str2, provider)",{'identifier': 2},2,0.29225492,-
com.mulsoft.btemphelp-2,zzdwh.java,"Cipher.getInstance(str, provider)",{'identifier': 2},2,0.29225492,-
com.hoftronic.homeylux-4,RSAUtil.java,"Cipher.getInstance(str, ""BC"")","{'identifier': 1, 'string_literal': 1}",2,0.29225492,"""RSA"" (512 KEY)"
com.lucci.connect-17,RSAUtil.java,"Cipher.getInstance(str, ""BC"")","{'identifier': 1, 'string_literal': 1}",2,0.29225492,"""RSA"" (512 KEY)"
com.lasertech.worksite-1,EncryptionUtils.java,"Cipher.getInstance(""AES/CBC/PKCS5Padding"", provider)","{'identifier': 1, 'string_literal': 1}",2,0.29225492,"""AES/CBC/PKCS5Padding"""
com.release.adaprox.controller2-420,RsaUtil.java,"Cipher.getInstance(str, ""BC"")","{'identifier': 1, 'string_literal': 1}",2,0.29225492,"""RSA"" (512 KEY)"
com.jio.home-251120301,EngineWrapper.java,"Cipher.getInstance(str, provider)",{'identifier': 2},2,0.29225492,-
com.mark.lumani-77,BcFKSKeyStoreSpi.java,"Cipher.getInstance(""AES/CCM/NoPadding"", bouncyCastleProvider)","{'identifier': 1, 'string_literal': 1}",2,0.29225492,"""AES/CCM/NoPadding"""
com.echelonfit.reflect_android-12,CachedContentIndex.java,"Cipher.getInstance(""AES/CBC/PKCS5PADDING"", ""BC"")",{'string_literal': 2},2,0.29225492,"""AES/CBC/PKCS5PADDING"""
com.bm.android.thermometer-4197,EngineWrapper.java,"Cipher.getInstance(algorithm, provider)",{'identifier': 2},2,0.29225492,-
com.blacktentdev.inpeakmanager-131,zzpc.java,"Cipher.getInstance(str, provider)",{'identifier': 2},2,0.29225492,-
com.weedle.tv_insignia_remotes-10004,BcFKSKeyStoreSpi.java,"Cipher.getInstance(""AES/CCM/NoPadding"", bouncyCastleProvider)","{'identifier': 1, 'string_literal': 1}",2,0.29225492,"""AES/CCM/NoPadding"""
com.allrcs.skyq-23,JDKPKCS12KeyStore.java,"Cipher.getInstance(id, provider)",{'identifier': 2},2,0.29225492,-
com.btpro.lightfilter-2,zzduw.java,"Cipher.getInstance(str, provider)",{'identifier': 2},2,0.29225492,-
com.mediola.smartwindow-1201,S3CryptoModuleBase.java,"Cipher.getInstance(algorithm, provider)",{'identifier': 2},2,0.29225492,-
au.rcmaker-13,zzmu.java,"Cipher.getInstance(str, provider)",{'identifier': 2},2,0.29225492,-
com.skyupon.gpsbike-20075203,AESUtils.java,"Cipher.getInstance(""AES/CBC/PKCS7Padding"", ""BC"")",{'string_literal': 2},2,0.29225492,"""AES/CBC/PKCS7Padding"""
com.brucelo543.dtcviewer-5,zzaza.java,"Cipher.getInstance(str, provider)",{'identifier': 2},2,0.29225492,-
com.weedle.toshiba_ac_remotes-10001,ContentCryptoMaterial.java,"Cipher.getInstance(str, provider)",{'identifier': 2},2,0.29225492,-
com.ninefolders.hd3.work.beta-2409432,C13885a.java,"Cipher.getInstance(""RSA/ECB/PKCS1Padding"", ""AndroidOpenSSL"")",{'string_literal': 2},2,0.29225492,"""RSA/ECB/PKCS1Padding"""
com.secutix.tnac.mobile.android-6541,JDKPKCS12KeyStore.java,"Cipher.getInstance(id, provider)",{'identifier': 2},2,0.29225492,-
xyz.goodcloud.glinet-157,Data.java,"Cipher.getInstance(str, str2)",{'identifier': 2},2,0.29225492,-
it.sistematica.std-102,RSACipher18Implementation.java,"Cipher.getInstance(""RSA/ECB/PKCS1Padding"", ""AndroidOpenSSL"")",{'string_literal': 2},2,0.29225492,"""RSA/ECB/PKCS1Padding"""
lk.stechbuzz.networktoggler-30,EngineWrapper.java,"Cipher.getInstance(str, provider)",{'identifier': 2},2,0.29225492,-
io.hyrde.ekco-200008020,JCASupport.java,"Cipher.getInstance(str2, provider)",{'identifier': 2},2,0.29225492,-
com.weedle.electrolux_ac_remotes-10001,KeyProvider18.java,"Cipher.getInstance(CIPHER_RSA_MODE, CIPHER_PROVIDER_NAME_FOR_RSA)",{'identifier': 2},2,0.29225492,"""RSA/ECB/PKCS1Padding"""
com.cambridgeaudio.melomania-558,zzmu.java,"Cipher.getInstance(str, provider)",{'identifier': 2},2,0.29225492,-
com.meshtekbeta.ntdSmart-120,S3CryptoModuleBase.java,"Cipher.getInstance(keyWrapAlgorithm, provider)",{'identifier': 2},2,0.29225492,-
com.realvnc.viewer.android-1061044,C0376w.java,"Cipher.getInstance(str, provider)",{'identifier': 2},2,0.29225492,-
com.hyec-7,EncryptionManager.java,"Cipher.getInstance(""AES/CBC/PKCS7Padding"", ""BC"")",{'string_literal': 2},2,0.29225492,"""AES/CBC/PKCS7Padding"""
com.globalalerting.geopro-1157,CryptoUtils.java,"Cipher.getInstance(str, str2)",{'identifier': 2},2,0.29225492,-
com.fcagroup.us.prod.alfaconnect-90,ContentCryptoMaterial.java,"Cipher.getInstance(algorithm, provider)",{'identifier': 2},2,0.29225492,-
com.qvisviewer.android-2097196,BcFKSKeyStoreSpi.java,"Cipher.getInstance(""AES/CCM/NoPadding"", bouncyCastleProvider)","{'identifier': 1, 'string_literal': 1}",2,0.29225492,"""AES/CCM/NoPadding"""
com.nuvia.eca-500093,EngineWrapper.java,"Cipher.getInstance(algorithm, provider)",{'identifier': 2},2,0.29225492,-
com.gaobiaoiot.EcoerSmart-218,EncryptionManager.java,"Cipher.getInstance(""AES/CBC/PKCS7Padding"", ""BC"")",{'string_literal': 2},2,0.29225492,"""AES/CBC/PKCS7Padding"""
com.mx3-219,InterfaceC2430j.java,"Cipher.getInstance(str, provider)",{'identifier': 2},2,0.29225492,-
com.mm.android.smartlifeiot-500281,BcFKSKeyStoreSpi.java,"Cipher.getInstance(""AES/CCM/NoPadding"", bouncyCastleProvider)","{'identifier': 1, 'string_literal': 1}",2,0.29225492,"""AES/CCM/NoPadding"""
com.trainerize.powerfitbybecs-762000,AESKW.java,"Cipher.getInstance(""AESWrap"", provider)","{'identifier': 1, 'string_literal': 1}",2,0.29225492,"""AESWrap"""
com.uniformagri.SATURNUS2020SH-1216,zzgmb.java,"Cipher.getInstance(str, provider)",{'identifier': 2},2,0.29225492,-
com.metal.metaldetector.emfdetector.detector-16,C1948oo.java,"Cipher.getInstance(str, provider)",{'identifier': 2},2,0.29225492,-
com.trainerize.relentless-795000,JCASupport.java,"Cipher.getInstance(str2, provider)",{'identifier': 2},2,0.29225492,-
com.koolmesh.sig-57,BcFKSKeyStoreSpi.java,"Cipher.getInstance(""AES/CCM/NoPadding"", bouncyCastleProvider)","{'identifier': 1, 'string_literal': 1}",2,0.29225492,"""AES/CCM/NoPadding"""
com.brotoolssony.remotecontrol-2,pf1.java,"Cipher.getInstance(str, provider)",{'identifier': 2},2,0.29225492,-
com.runcam.runcam2-2023092801,CachedContentIndex.java,"Cipher.getInstance(""AES/CBC/PKCS5PADDING"", ""BC"")",{'string_literal': 2},2,0.29225492,"""AES/CBC/PKCS5PADDING"""
se.fresh.sky-202047,BcFKSKeyStoreSpi.java,"Cipher.getInstance(""AES/CCM/NoPadding"", bouncyCastleProvider)","{'identifier': 1, 'string_literal': 1}",2,0.29225492,"""AES/CCM/NoPadding"""
com.cnhind.caseih.farm.mkt-8412,CryptoUtils.java,"Cipher.getInstance(str, str2)",{'identifier': 2},2,0.29225492,-
com.wifiaudio.MrHandsfree-2020022210,ContentCryptoMaterial.java,"Cipher.getInstance(keyWrapAlgorithm, provider)",{'identifier': 2},2,0.29225492,-
de.twokit.video.tv.cast.browser.samsung-276,zzgdc.java,"Cipher.getInstance(str, provider)",{'identifier': 2},2,0.29225492,-
it.mf.android.autobluetooth-218,zzduw.java,"Cipher.getInstance(str, provider)",{'identifier': 2},2,0.29225492,-
invootech.ashish.anduino_connect-230,zzgpy.java,"Cipher.getInstance(str, provider)",{'identifier': 2},2,0.29225492,-
com.xtourmaker.guestu-1203,EngineWrapper.java,"Cipher.getInstance(algorithm, provider)",{'identifier': 2},2,0.29225492,-
com.fcagroup.us.prod.alfaconnect-90,KeyProvider18.java,"Cipher.getInstance(CIPHER_RSA_MODE, CIPHER_PROVIDER_NAME_FOR_RSA)",{'identifier': 2},2,0.29225492,"""RSA/ECB/PKCS1Padding"""
com.bm.android.thermometer-4197,EngineWrapper.java,"Cipher.getInstance(algorithm, provider)",{'identifier': 2},2,0.29225492,-
com.sismart.smart-4,EncryptionManager.java,"Cipher.getInstance(""AES/CBC/PKCS7Padding"", ""BC"")",{'string_literal': 2},2,0.29225492,"""AES/CBC/PKCS7Padding"""
com.homely.homely-67,KeyProvider18.java,"Cipher.getInstance(""RSA/ECB/PKCS1Padding"", CIPHER_PROVIDER_NAME_FOR_RSA)","{'identifier': 1, 'string_literal': 1}",2,0.29225492,"""RSA/ECB/PKCS1Padding"""
com.liberin.smartstreetlight-12,JDKPKCS12KeyStore.java,"Cipher.getInstance(id, bcProvider)",{'identifier': 2},2,0.29225492,-
com.fineart.universal.tv.remote.control-137,JDKPKCS12KeyStore.java,"Cipher.getInstance(m36338r, provider)",{'identifier': 2},2,0.29225492,-
com.trainerize.fightfitness-795000,JCASupport.java,"Cipher.getInstance(""AES/GCM/NoPadding"", provider)","{'identifier': 1, 'string_literal': 1}",2,0.29225492,"""AES/GCM/NoPadding"""
com.fueloyal.app-22,JCASupport.java,"Cipher.getInstance(str2, provider)",{'identifier': 2},2,0.29225492,-
com.tv.cast.screen.mirroring.remote.control-67,zzgmb.java,"Cipher.getInstance(str, provider)",{'identifier': 2},2,0.29225492,-
com.trainerize.breakroomfitness-609140,AESGCM.java,"Cipher.getInstance(""AES/GCM/NoPadding"", provider)","{'identifier': 1, 'string_literal': 1}",2,0.29225492,"""AES/GCM/NoPadding"""
eu.apglos.apglosgiswizard-16,tr1.java,"Cipher.getInstance(str, provider)",{'identifier': 2},2,0.29225492,-
com.wallbox-345,InterfaceC8996j.java,"Cipher.getInstance(str, provider)",{'identifier': 2},2,0.29225492,-
com.trainerize.chicagoprimal-795000,JCASupport.java,"Cipher.getInstance(""AES/GCM/NoPadding"", provider)","{'identifier': 1, 'string_literal': 1}",2,0.29225492,"""AES/GCM/NoPadding"""
com.amazon.dee.app-933383811,ContentCryptoMaterial.java,"Cipher.getInstance(str, provider)",{'identifier': 2},2,0.29225492,-
com.digitalsciencelibrary.berlioz.bicyclecomputercalibration-6,zzbon.java,"Cipher.getInstance(str, provider)",{'identifier': 2},2,0.29225492,-
com.trainerize.fit2gopt-795000,JCASupport.java,"Cipher.getInstance(""AES/GCM/NoPadding"", provider)","{'identifier': 1, 'string_literal': 1}",2,0.29225492,"""AES/GCM/NoPadding"""
com.halahome.rpma-16,RSAUtil.java,"Cipher.getInstance(str, ""BC"")","{'identifier': 1, 'string_literal': 1}",2,0.29225492,-
com.tinac.remotec-126,AesGcmCipher.java,"Cipher.getInstance(CYPHER_ALGORITHM, ""BC"")","{'identifier': 1, 'string_literal': 1}",2,0.29225492,"""AES/GCM/NoPadding"""
com.esightcorp.eSight-1581629472,KeyProvider18.java,"Cipher.getInstance(CIPHER_RSA_MODE, CIPHER_PROVIDER_NAME_FOR_RSA)",{'identifier': 2},2,0.29225492,"""RSA/ECB/PKCS1Padding"""
com.magefitness.app.oversea-26900,ContentCryptoMaterial.java,"Cipher.getInstance(algorithm, provider)",{'identifier': 2},2,0.29225492,-
com.trellis.dashboard-230,C10584c.java,"Cipher.getInstance(""AES/GCM/NoPadding"", provider)","{'identifier': 1, 'string_literal': 1}",2,0.29225492,"""AES/GCM/NoPadding"""
com.applifashion.babym-8,zzaza.java,"Cipher.getInstance(str, provider)",{'identifier': 2},2,0.29225492,-
ixsirapps.kitchen.lighting-1506,C5176h.java,"Cipher.getInstance(""RSA/ECB/PKCS1Padding"", ""AndroidOpenSSL"")",{'string_literal': 2},2,0.29225492,"""RSA/ECB/PKCS1Padding"""
com.singhong.smart-3,RSAUtil.java,"Cipher.getInstance(""RSA"", ""BC"")",{'string_literal': 2},2,0.29225492,"""RSA"""
com.ionitech.airscreen-444,BcFKSKeyStoreSpi.java,"Cipher.getInstance(""AES/CCM/NoPadding"", bouncyCastleProvider)","{'identifier': 1, 'string_literal': 1}",2,0.29225492,"""AES/CCM/NoPadding"""
com.doorbird.doorbird-74,C2224w.java,"Cipher.getInstance(""RSA/ECB/PKCS1Padding"", ""AndroidOpenSSL"")",{'string_literal': 2},2,0.29225492,"""RSA/ECB/PKCS1Padding"""
com.prosegur.smart20-218,C1728b.java,"Cipher.getInstance(""AES/CBC/PKCS5PADDING"", ""BC"")",{'string_literal': 2},2,0.29225492,"""AES/CBC/PKCS5PADDING"""
